Index,Mac
2009-10-07,5446.747517308561
2009-10-08,5552.286542193355
2009-10-09,5512.589739401436
2009-10-10,5513.230575597572
2009-10-11,5513.923087652665
2009-10-12,5558.004092462139
2009-10-13,5445.857790333071
2009-10-14,5452.673008571768
2009-10-15,5471.920539932587
2009-10-16,5538.786508910969
2009-10-17,5461.301878538224
2009-10-18,5530.341376069846
2009-10-19,5446.073075713695
2009-10-20,5560.377753546717
2009-10-21,5484.165632854019
2009-10-22,5492.2244576879075
2009-10-23,5550.4161355060205
2009-10-24,5507.377620722801
2009-10-25,5524.704329059799
2009-10-26,5547.511600461849
2009-10-27,5480.72598591824
2009-10-28,5487.755433766604
2009-10-29,5495.145231257772
2009-10-30,5509.53260998117
2009-10-31,5454.430769660555
2009-11-01,5548.543741895851
2009-11-02,5547.720691282152
2009-11-03,5457.8883186038465
2009-11-04,5519.480308286866
2009-11-05,5469.772906907447
2009-11-06,5513.599201477277
2009-11-07,5486.70564180077
2009-11-08,5468.866671717523
2009-11-09,5473.011357280231
2009-11-10,5545.732280906066
2009-11-11,5506.181360894864
2009-11-12,5477.148760767843
2009-11-13,5448.625507027518
2009-11-14,5510.152355829931
2009-11-15,5539.6619143859825
2009-11-16,5455.093674538661
2009-11-17,5550.647649836218
2009-11-18,5572.9334255057365
2009-11-19,5505.063299839389
2009-11-20,5521.0438234901885
2009-11-21,5456.193535898217
2009-11-22,5507.590696831427
2009-11-23,5449.424942432868
2009-11-24,5538.132943487541
2009-11-25,5513.062692485339
2009-11-26,5487.51493800412
2009-11-27,5478.193958147631
2009-11-28,5465.583834126071
2009-11-29,5448.288798321704
2009-11-30,5480.227942516054
2009-12-01,5447.69445775194
2009-12-02,5477.23273132153
2009-12-03,5445.92821662122
2009-12-04,5559.063105577802
2009-12-05,5448.8621613432115
2009-12-06,5574.76975049193
2009-12-07,5467.64000348124
2009-12-08,5513.446344282043
2009-12-09,5500.61597204753
2009-12-10,5544.041119803921
2009-12-11,5519.335274103669
2009-12-12,5487.296669848613
2009-12-13,5569.573466167274
2009-12-14,5511.089557400151
2009-12-15,5564.06359265769
2009-12-16,5457.1013710192165
2009-12-17,5554.22248939733
2009-12-18,5526.411354613897
2009-12-19,5500.475146077574
2009-12-20,5483.275407259008
2009-12-21,5453.045109927697
2009-12-22,5475.184078833137
2009-12-23,5543.8778286309725
2009-12-24,5517.886048806171
2009-12-25,5481.069450185946
2009-12-26,5558.463732746267
2009-12-27,5461.583855321397
2009-12-28,5572.7918448632
2009-12-29,5467.227873321752
2009-12-30,5507.360219954998
2009-12-31,5548.104162852632
2010-01-01,5445.0
2010-01-02,5440.096081850787
2010-01-03,5435.683114659533
2010-01-04,5406.2563543763035
2010-01-05,5376.5300174793065
2010-01-06,5429.774185909796
2010-01-07,5423.586039912134
2010-01-08,5334.481933302856
2010-01-09,5347.315327211704
2010-01-10,5367.160726538079
2010-01-11,5400.8423469008785
2010-01-12,5413.238042515292
2010-01-13,5437.396160226472
2010-01-14,5345.686235852685
2010-01-15,5349.86726037353
2010-01-16,5405.228529844346
2010-01-17,5349.441660779721
2010-01-18,5385.65369146369
2010-01-19,5359.497322756238
2010-01-20,5402.808019889519
2010-01-21,5355.404186275421
2010-01-22,5422.819552026971
2010-01-23,5365.023670772524
2010-01-24,5365.4854654722885
2010-01-25,5383.780723787654
2010-01-26,5409.543516079095
2010-01-27,5409.60990088791
2010-01-28,5433.025528028162
2010-01-29,5368.7605610069595
2010-01-30,5362.853500960837
2010-01-31,5396.279198722801
2010-02-01,5348.671443348058
2010-02-02,5428.8676158556
2010-02-03,5408.542699126905
2010-02-04,5339.993437548771
2010-02-05,5409.19006286688
2010-02-06,5348.754254567496
2010-02-07,5379.092422039082
2010-02-08,5400.512673868004
2010-02-09,5436.424089933665
2010-02-10,5359.040043134804
2010-02-11,5357.430310009585
2010-02-12,5361.248811059416
2010-02-13,5418.385058302236
2010-02-14,5336.301899440743
2010-02-15,5371.351061604242
2010-02-16,5432.209634364989
2010-02-17,5368.273571467412
2010-02-18,5345.124617110817
2010-02-19,5372.499218003405
2010-02-20,5386.145308501536
2010-02-21,5444.072703147981
2010-02-22,5423.794621392822
2010-02-23,5372.733693947637
2010-02-24,5399.828653145687
2010-02-25,5378.506281101656
2010-02-26,5404.742015905707
2010-02-27,5387.627623919176
2010-02-28,5349.986999348441
2010-03-01,5380.049859028239
2010-03-02,5412.031152145836
2010-03-03,5345.960892202084
2010-03-04,5418.398704666665
2010-03-05,5352.8664254769155
2010-03-06,5384.113759278577
2010-03-07,5416.410540658878
2010-03-08,5347.669323341108
2010-03-09,5334.020380779013
2010-03-10,5350.338385264125
2010-03-11,5375.90082938958
2010-03-12,5436.215329385133
2010-03-13,5359.522913914837
2010-03-14,5390.713895624733
2010-03-15,5429.420367676257
2010-03-16,5403.488803442488
2010-03-17,5343.478033609908
2010-03-18,5406.082882754699
2010-03-19,5437.428506788385
2010-03-20,5346.50278166119
2010-03-21,5400.0873265415985
2010-03-22,5363.069148760085
2010-03-23,5393.305016064971
2010-03-24,5415.065704375251
2010-03-25,5425.415438490842
2010-03-26,5343.461821684536
2010-03-27,5416.422253622045
2010-03-28,5439.160602341507
2010-03-29,5377.7503597424975
2010-03-30,5367.370620470735
2010-03-31,5343.787162861356
2010-04-01,5334.0
2010-04-02,5437.156834594475
2010-04-03,7677.733697306832
2010-04-04,8103.74766426235
2010-04-05,6465.7082177340535
2010-04-06,6344.261226415985
2010-04-07,6088.651859271807
2010-04-08,8135.3504744295105
2010-04-09,5681.523470995567
2010-04-10,8207.31341556599
2010-04-11,6839.84279144064
2010-04-12,7052.923808614812
2010-04-13,6575.958577341402
2010-04-14,5691.392776031979
2010-04-15,6311.315898913241
2010-04-16,7037.214144924059
2010-04-17,6604.051127623366
2010-04-18,8060.693760492605
2010-04-19,7159.365108442016
2010-04-20,7377.324343685403
2010-04-21,6254.305805674806
2010-04-22,7001.412292266661
2010-04-23,7024.250392078642
2010-04-24,6721.016379753132
2010-04-25,7566.173688407833
2010-04-26,6366.273937163778
2010-04-27,6773.82325463873
2010-04-28,7965.556982750669
2010-04-29,8649.971671862837
2010-04-30,6729.013050614478
2010-05-01,6151.066865303468
2010-05-02,8305.035473497428
2010-05-03,7677.101769072914
2010-05-04,8625.689399181018
2010-05-05,6758.452138350253
2010-05-06,8358.896224672533
2010-05-07,8776.484472223634
2010-05-08,8752.67187343286
2010-05-09,8166.553962621729
2010-05-10,8296.296475881729
2010-05-11,8460.683398474812
2010-05-12,6674.2480419583035
2010-05-13,5499.11975050374
2010-05-14,8695.819743886776
2010-05-15,8304.706343182193
2010-05-16,5408.31025371755
2010-05-17,7671.903289322368
2010-05-18,5963.968896998336
2010-05-19,8530.489740547255
2010-05-20,7374.595452424302
2010-05-21,7753.55347014773
2010-05-22,6117.444232645311
2010-05-23,6579.928783953523
2010-05-24,8503.171743931516
2010-05-25,6872.400943311375
2010-05-26,7288.138953460772
2010-05-27,7830.485316792342
2010-05-28,6339.284741311186
2010-05-29,8166.472364030754
2010-05-30,5916.284396416524
2010-05-31,7603.697394663237
2010-06-01,8386.987490586263
2010-06-02,5520.39611237449
2010-06-03,5335.591132246349
2010-06-04,5779.297120783109
2010-06-05,8080.66529056715
2010-06-06,8091.841219621789
2010-06-07,8179.637345167783
2010-06-08,5997.3730268024965
2010-06-09,5683.125899936524
2010-06-10,6878.910591947214
2010-06-11,6574.578708759047
2010-06-12,7248.676407011297
2010-06-13,6215.953292832663
2010-06-14,7150.384919971954
2010-06-15,8206.012971850261
2010-06-16,5811.910298589272
2010-06-17,6047.017198064807
2010-06-18,7241.73437010824
2010-06-19,8725.600345399203
2010-06-20,7441.718838207889
2010-06-21,5716.584428619211
2010-06-22,6127.9305360714925
2010-06-23,6258.054361349581
2010-06-24,6200.658324612859
2010-06-25,8316.218807312682
2010-06-26,8118.663759437133
2010-06-27,5723.564844958679
2010-06-28,8819.990304983477
2010-06-29,7217.274788153965
2010-06-30,6973.300890956918
2010-07-01,8822.000000000002
2010-07-02,10177.670875087477
2010-07-03,9774.756945867852
2010-07-04,9366.058293378186
2010-07-05,10019.995109641392
2010-07-06,9228.201669062908
2010-07-07,9247.85610677681
2010-07-08,9709.865946242453
2010-07-09,8832.426154255996
2010-07-10,10111.406460839717
2010-07-11,9806.98163042741
2010-07-12,9062.022166487672
2010-07-13,9771.324088236333
2010-07-14,10020.388660135626
2010-07-15,9394.842870396924
2010-07-16,10108.604765291915
2010-07-17,9751.192052530465
2010-07-18,8867.376647880768
2010-07-19,9107.957296929133
2010-07-20,9524.473078095956
2010-07-21,10009.14414899834
2010-07-22,9929.902277557792
2010-07-23,9245.274371382035
2010-07-24,9059.268625988112
2010-07-25,9363.021463774347
2010-07-26,9144.951495439627
2010-07-27,9732.13598940994
2010-07-28,9665.100410452038
2010-07-29,10132.275843474794
2010-07-30,9775.554471949254
2010-07-31,9308.330136640454
2010-08-01,10178.476109974523
2010-08-02,9630.253800989793
2010-08-03,10088.002673401315
2010-08-04,8931.993538054381
2010-08-05,9987.777684788054
2010-08-06,9199.429785974837
2010-08-07,9361.414574147544
2010-08-08,9707.03066423506
2010-08-09,10158.361017814796
2010-08-10,9101.310381060239
2010-08-11,9231.598646593699
2010-08-12,9777.9329126253
2010-08-13,9521.119135159684
2010-08-14,10134.732691203495
2010-08-15,9546.389181606997
2010-08-16,10010.840889792044
2010-08-17,9427.544198107942
2010-08-18,9691.376703639338
2010-08-19,9845.949820125876
2010-08-20,9138.391962427884
2010-08-21,10072.976949222662
2010-08-22,9031.105667172531
2010-08-23,9199.91910099375
2010-08-24,10203.049528469523
2010-08-25,9986.712120652755
2010-08-26,9146.535633568208
2010-08-27,9010.660204036116
2010-08-28,10050.27041869778
2010-08-29,8829.954372821967
2010-08-30,9562.791531628822
2010-08-31,9967.567487021426
2010-09-01,9935.290144672648
2010-09-02,9997.583128168437
2010-09-03,9156.736807834577
2010-09-04,9615.4795584199
2010-09-05,9854.79761741312
2010-09-06,9935.973484460916
2010-09-07,9726.207421725698
2010-09-08,8975.54488282564
2010-09-09,9444.839681990841
2010-09-10,9041.226266332083
2010-09-11,9507.334235850029
2010-09-12,9087.787655244512
2010-09-13,9945.367676139904
2010-09-14,8928.979181665285
2010-09-15,9938.150927287688
2010-09-16,9165.508021480735
2010-09-17,9325.75296045407
2010-09-18,9529.902796151899
2010-09-19,8923.460631399563
2010-09-20,9202.70265657334
2010-09-21,8841.559409759488
2010-09-22,10218.816295010387
2010-09-23,9268.57298554189
2010-09-24,8935.789094673763
2010-09-25,9288.558581774338
2010-09-26,9494.313985128065
2010-09-27,9244.58323074714
2010-09-28,9710.797778059637
2010-09-29,10192.577991755952
2010-09-30,9074.348039174296
2010-10-01,10238.999999999998
2010-10-02,11581.04008081804
2010-10-03,10442.293789497031
2010-10-04,10818.671982114958
2010-10-05,10399.735015315127
2010-10-06,11893.810073868906
2010-10-07,10672.87616309691
2010-10-08,11045.554480707193
2010-10-09,10717.003445077387
2010-10-10,10812.79264989454
2010-10-11,11926.745287388896
2010-10-12,11302.942467113051
2010-10-13,10766.82799770053
2010-10-14,10537.850783073218
2010-10-15,10531.964266328914
2010-10-16,11975.354939795856
2010-10-17,11657.395194916484
2010-10-18,10963.180160341046
2010-10-19,10817.250512093755
2010-10-20,10453.970097549813
2010-10-21,11042.836822312365
2010-10-22,11478.83782910694
2010-10-23,11671.547175716105
2010-10-24,11260.927943217168
2010-10-25,11058.792327233774
2010-10-26,10246.962718743345
2010-10-27,10781.215629537213
2010-10-28,10335.38531193468
2010-10-29,10531.4223452505
2010-10-30,11527.242100483676
2010-10-31,11470.164867132848
2010-11-01,11966.62364518967
2010-11-02,10878.572719161692
2010-11-03,12032.93844985384
2010-11-04,10736.586156754274
2010-11-05,10599.850519578356
2010-11-06,12024.573530514132
2010-11-07,11795.507659608827
2010-11-08,11931.142725482752
2010-11-09,11886.074393097413
2010-11-10,11433.129360988281
2010-11-11,10708.187963230397
2010-11-12,10279.97426911178
2010-11-13,11977.545739896483
2010-11-14,10758.304362174178
2010-11-15,10866.847588442302
2010-11-16,11117.20737341565
2010-11-17,10241.832538366076
2010-11-18,10357.292731947167
2010-11-19,10652.009683205799
2010-11-20,11067.891297406453
2010-11-21,11609.722640173932
2010-11-22,11683.945986670054
2010-11-23,10794.07620167215
2010-11-24,11081.198391707827
2010-11-25,10314.985659914088
2010-11-26,11300.0775087976
2010-11-27,11132.86169707518
2010-11-28,10637.604571064807
2010-11-29,11008.435245078217
2010-11-30,11841.071125541946
2010-12-01,10560.191297644036
2010-12-02,10822.786332672693
2010-12-03,11649.899949353836
2010-12-04,11423.89388786732
2010-12-05,11740.251654542493
2010-12-06,11196.089000192187
2010-12-07,10340.151608678167
2010-12-08,11170.556245229973
2010-12-09,10850.423626907861
2010-12-10,11569.080410927407
2010-12-11,10610.23605397385
2010-12-12,11963.50599953692
2010-12-13,10735.940309447702
2010-12-14,10762.16336123939
2010-12-15,10765.994099356185
2010-12-16,11985.161398286025
2010-12-17,11972.53522398685
2010-12-18,11278.233931895793
2010-12-19,11207.06365526521
2010-12-20,11520.003102800003
2010-12-21,11323.465018780973
2010-12-22,11982.969337436081
2010-12-23,10321.618592619549
2010-12-24,10841.451591929188
2010-12-25,10797.415551835791
2010-12-26,10934.444663186245
2010-12-27,11862.255782488495
2010-12-28,10316.981633920392
2010-12-29,10602.983815735966
2010-12-30,10563.351906463617
2010-12-31,10256.016715456753
2011-01-01,12052.999999999998
2011-01-02,12250.057483010565
2011-01-03,12613.126421069435
2011-01-04,12308.834216509422
2011-01-05,12138.62194276918
2011-01-06,12338.699538378825
2011-01-07,12068.429686245934
2011-01-08,12928.09766180384
2011-01-09,12189.945827104797
2011-01-10,12473.606028111448
2011-01-11,12252.723394065697
2011-01-12,12345.088137706614
2011-01-13,12123.887585556231
2011-01-14,12901.172932504378
2011-01-15,12923.767386315792
2011-01-16,12395.785014469668
2011-01-17,12066.408591789637
2011-01-18,12947.699740950302
2011-01-19,12519.258867456203
2011-01-20,12682.555146509938
2011-01-21,12143.87422547272
2011-01-22,13024.011272285432
2011-01-23,12875.002251666885
2011-01-24,12762.787617404776
2011-01-25,12097.69622595221
2011-01-26,12400.306795967623
2011-01-27,12623.80511325954
2011-01-28,12972.715785985114
2011-01-29,13059.564453370418
2011-01-30,12437.60463354892
2011-01-31,12746.282167586642
2011-02-01,12254.848960346575
2011-02-02,12897.420918890126
2011-02-03,12683.123310935694
2011-02-04,12112.7434257564
2011-02-05,12886.270301708613
2011-02-06,12726.358383603538
2011-02-07,12505.991474372026
2011-02-08,12781.292267161525
2011-02-09,12739.704573370225
2011-02-10,12750.358103166218
2011-02-11,12698.604371564981
2011-02-12,12139.00574680015
2011-02-13,12237.013298501537
2011-02-14,13078.886660289658
2011-02-15,13010.388833433048
2011-02-16,12383.167103963231
2011-02-17,13100.040000427924
2011-02-18,12363.728758705398
2011-02-19,12330.453101231049
2011-02-20,12536.686329916325
2011-02-21,12160.165610267839
2011-02-22,12858.953829241515
2011-02-23,12277.317267055345
2011-02-24,13010.702778664485
2011-02-25,12889.440021458699
2011-02-26,12634.005808830409
2011-02-27,12391.157607219837
2011-02-28,12074.914701023434
2011-03-01,12358.678597627288
2011-03-02,12751.675194819934
2011-03-03,12930.864293934515
2011-03-04,12418.79761688776
2011-03-05,12943.54681119697
2011-03-06,12210.150327060903
2011-03-07,12500.081766172676
2011-03-08,12576.983860698545
2011-03-09,12063.648582685943
2011-03-10,12349.766321714245
2011-03-11,12413.943422057924
2011-03-12,12945.52415534251
2011-03-13,12633.545614229404
2011-03-14,12763.014614709255
2011-03-15,12124.008211969147
2011-03-16,13011.529287912097
2011-03-17,13048.28172615984
2011-03-18,12772.966453968449
2011-03-19,12596.319648100289
2011-03-20,12600.20678251724
2011-03-21,12607.33111191159
2011-03-22,12304.33207624456
2011-03-23,13052.358931195684
2011-03-24,12783.218077804553
2011-03-25,12223.455340490355
2011-03-26,12318.71057849993
2011-03-27,12236.648660131785
2011-03-28,12226.955821945156
2011-03-29,12385.61729728492
2011-03-30,13070.04406690285
2011-03-31,12662.80503215418
2011-04-01,13102.0
2011-04-02,10845.866084283038
2011-04-03,12709.565665261038
2011-04-04,12895.852982306847
2011-04-05,12021.650132541356
2011-04-06,11790.950092841042
2011-04-07,12603.911550447268
2011-04-08,12640.014628895904
2011-04-09,12389.2776807707
2011-04-10,12351.584474691424
2011-04-11,11987.91898887325
2011-04-12,11832.926141620579
2011-04-13,12252.527610640775
2011-04-14,11789.073628173452
2011-04-15,12658.037483973747
2011-04-16,11171.529129748164
2011-04-17,10697.863442302149
2011-04-18,12137.988513468099
2011-04-19,11026.21951519685
2011-04-20,10671.47278745397
2011-04-21,11532.655257929811
2011-04-22,12662.038205457513
2011-04-23,12907.85331076488
2011-04-24,12686.579540070963
2011-04-25,11074.205505422271
2011-04-26,10811.825051650576
2011-04-27,11585.644598177241
2011-04-28,11546.618459967094
2011-04-29,12366.6089763621
2011-04-30,12860.572370026912
2011-05-01,12869.13588989895
2011-05-02,12947.326489704537
2011-05-03,11304.361314600668
2011-05-04,11109.72928642802
2011-05-05,10656.151295683281
2011-05-06,10620.943112569446
2011-05-07,12113.381344826887
2011-05-08,10986.43235323618
2011-05-09,12494.797043043602
2011-05-10,10994.435625228258
2011-05-11,12436.875939114325
2011-05-12,10757.946702007384
2011-05-13,10965.353741959952
2011-05-14,11730.020191136791
2011-05-15,10946.860289313481
2011-05-16,12190.396169620284
2011-05-17,10860.2784812622
2011-05-18,11994.118767307684
2011-05-19,11605.87008842019
2011-05-20,10668.405751803273
2011-05-21,12493.6553660813
2011-05-22,12791.369848413186
2011-05-23,12064.471535341594
2011-05-24,11232.936455886485
2011-05-25,12005.052855840806
2011-05-26,11024.652972636271
2011-05-27,12301.42365808575
2011-05-28,10919.577689699381
2011-05-29,12163.55620424662
2011-05-30,11818.378581188023
2011-05-31,12368.594676900302
2011-06-01,11734.779063937185
2011-06-02,12946.183707633323
2011-06-03,12684.80918312145
2011-06-04,11528.289723522334
2011-06-05,11677.561822676409
2011-06-06,12050.07572267757
2011-06-07,10967.808215972465
2011-06-08,12902.696985245388
2011-06-09,10922.382576529551
2011-06-10,11846.00826418289
2011-06-11,11162.16273401389
2011-06-12,11867.890548960066
2011-06-13,12202.177629404934
2011-06-14,10790.216771889347
2011-06-15,12297.412020380829
2011-06-16,12073.057207166321
2011-06-17,12625.344568406712
2011-06-18,11112.23177741246
2011-06-19,11858.79231433689
2011-06-20,12473.035398564103
2011-06-21,11791.972636493267
2011-06-22,10844.607314623074
2011-06-23,11984.446530612875
2011-06-24,10614.74308087122
2011-06-25,11185.708064186883
2011-06-26,11241.160746416559
2011-06-27,10666.555673021805
2011-06-28,11409.09399462192
2011-06-29,11707.243150226785
2011-06-30,13009.318406446844
2011-07-01,10604.000000000002
2011-07-02,10809.120752716373
2011-07-03,20174.015782526043
2011-07-04,14788.37223481409
2011-07-05,14943.254563235614
2011-07-06,16502.12599743996
2011-07-07,11553.245516940955
2011-07-08,11987.139070701194
2011-07-09,19943.0188826648
2011-07-10,23447.44706530068
2011-07-11,11637.283420730328
2011-07-12,13421.724635761373
2011-07-13,21880.079595653442
2011-07-14,20863.35717256329
2011-07-15,14012.591766742982
2011-07-16,11755.6511751375
2011-07-17,19307.893826517586
2011-07-18,12174.253713051652
2011-07-19,21880.398432314767
2011-07-20,11869.79715920055
2011-07-21,10902.308738639165
2011-07-22,12466.949114896532
2011-07-23,16082.532517592927
2011-07-24,11418.127708901979
2011-07-25,20981.498400957345
2011-07-26,16020.520031054786
2011-07-27,14463.5833655455
2011-07-28,21126.03811635381
2011-07-29,14336.396535809105
2011-07-30,11906.891905567074
2011-07-31,22362.52862089018
2011-08-01,21087.621513759434
2011-08-02,15488.061491938637
2011-08-03,13833.94289083797
2011-08-04,18419.957378943436
2011-08-05,18622.114818322043
2011-08-06,11220.825344642855
2011-08-07,17415.212509362813
2011-08-08,23468.83676147254
2011-08-09,18196.098947136474
2011-08-10,23722.072372151764
2011-08-11,17007.503037925148
2011-08-12,20901.672029910547
2011-08-13,11433.475250542459
2011-08-14,14122.241655502403
2011-08-15,11285.593831975695
2011-08-16,12143.51979626448
2011-08-17,12548.804043579617
2011-08-18,13125.50510223431
2011-08-19,14128.496525051996
2011-08-20,18971.979984738966
2011-08-21,13408.562890989822
2011-08-22,12381.443761316428
2011-08-23,23634.901013655835
2011-08-24,10618.083561367039
2011-08-25,15172.08160464099
2011-08-26,17251.166458848093
2011-08-27,18763.095883662783
2011-08-28,18874.369147002173
2011-08-29,20272.755948103662
2011-08-30,14391.730307466469
2011-08-31,20660.179453092867
2011-09-01,17048.569203161547
2011-09-02,15744.001234014728
2011-09-03,16745.996325795182
2011-09-04,20029.28890298363
2011-09-05,19135.065327254328
2011-09-06,15711.176726562022
2011-09-07,16596.168650212276
2011-09-08,14418.1098863666
2011-09-09,22617.90996229357
2011-09-10,19548.062227166032
2011-09-11,21794.512867708007
2011-09-12,11728.586513447544
2011-09-13,20188.508695786986
2011-09-14,22707.047109204308
2011-09-15,16907.058460030414
2011-09-16,20353.874673834733
2011-09-17,14942.023334124504
2011-09-18,11433.13351744299
2011-09-19,12493.83326420437
2011-09-20,15673.81359513356
2011-09-21,15734.558901724904
2011-09-22,18576.21308818914
2011-09-23,20459.186625330876
2011-09-24,15117.092190349063
2011-09-25,13169.766651318609
2011-09-26,13785.208135504352
2011-09-27,14268.6823244792
2011-09-28,15961.311389516251
2011-09-29,23220.725580071037
2011-09-30,22693.79155814722
2011-10-01,23950.0
2011-10-02,22426.979479222355
2011-10-03,23233.392259898636
2011-10-04,22468.250362432016
2011-10-05,22928.788595404672
2011-10-06,22428.012277155463
2011-10-07,22498.77402709632
2011-10-08,23669.680198817456
2011-10-09,22285.488662988773
2011-10-10,23615.383870961818
2011-10-11,23918.967033879064
2011-10-12,22942.853614729647
2011-10-13,23207.91198603349
2011-10-14,22286.720188801308
2011-10-15,22708.383292650284
2011-10-16,23283.809305080587
2011-10-17,23248.142007934348
2011-10-18,23230.616772011053
2011-10-19,22414.88113957931
2011-10-20,22296.982221646114
2011-10-21,22367.570008220926
2011-10-22,23029.074817730085
2011-10-23,22396.085126323
2011-10-24,23590.09676271381
2011-10-25,23520.851228227653
2011-10-26,22487.65991760861
2011-10-27,22886.606774593052
2011-10-28,22910.331695623096
2011-10-29,22727.763327698034
2011-10-30,23029.234367685025
2011-10-31,22462.97259914386
2011-11-01,23236.043083244156
2011-11-02,22294.311432906834
2011-11-03,23788.26637214645
2011-11-04,23031.696986854797
2011-11-05,23787.944350424124
2011-11-06,22934.48850098335
2011-11-07,23724.79452104243
2011-11-08,23515.88054575109
2011-11-09,23070.394247420674
2011-11-10,22793.519364583237
2011-11-11,23708.582452722218
2011-11-12,23536.580530554664
2011-11-13,23832.161024597106
2011-11-14,22593.901155354008
2011-11-15,22899.188376593393
2011-11-16,23121.336574613848
2011-11-17,23367.933165459865
2011-11-18,22574.038319926563
2011-11-19,23255.241983351916
2011-11-20,22359.98331996918
2011-11-21,22959.736299657423
2011-11-22,23399.879238205638
2011-11-23,23892.380098616515
2011-11-24,22972.12681409535
2011-11-25,23668.596572150942
2011-11-26,22926.919383266406
2011-11-27,23659.89387954332
2011-11-28,22803.671359423817
2011-11-29,23447.215770338982
2011-11-30,23102.34557145854
2011-12-01,23147.933832410334
2011-12-02,23473.57004576357
2011-12-03,22881.56152012506
2011-12-04,22319.527297764816
2011-12-05,23864.732711414523
2011-12-06,23489.24437412219
2011-12-07,23910.87790818762
2011-12-08,22291.564317913282
2011-12-09,23760.5220978057
2011-12-10,22761.24616114466
2011-12-11,23046.3843677257
2011-12-12,23764.79230937799
2011-12-13,23462.081941182365
2011-12-14,23727.488692700666
2011-12-15,23536.886314628577
2011-12-16,23571.820310216237
2011-12-17,23772.15468244455
2011-12-18,23047.051518408898
2011-12-19,23504.033901289742
2011-12-20,22476.71454382242
2011-12-21,23882.53691514206
2011-12-22,23020.23617931586
2011-12-23,23515.719551583283
2011-12-24,23241.70931239689
2011-12-25,22708.225675184538
2011-12-26,23615.41248789685
2011-12-27,23453.980475025724
2011-12-28,22685.470199535688
2011-12-29,22400.305355494187
2011-12-30,22732.1116164742
2011-12-31,23041.31974635422
2012-01-01,22276.0
2012-01-02,20379.424555130732
2012-01-03,16323.64236662905
2012-01-04,15881.445915086868
2012-01-05,17693.508622630492
2012-01-06,18453.78594531938
2012-01-07,17247.40584966389
2012-01-08,21624.81087669032
2012-01-09,17995.421151279283
2012-01-10,16872.88916435913
2012-01-11,16875.71777425216
2012-01-12,21194.02483194913
2012-01-13,19015.775383982837
2012-01-14,20133.00044421272
2012-01-15,21562.162067978526
2012-01-16,21515.792492641227
2012-01-17,16727.78624617995
2012-01-18,18568.578257351543
2012-01-19,20172.19878747284
2012-01-20,17127.605912393963
2012-01-21,18667.193643118073
2012-01-22,16747.041771616947
2012-01-23,22160.85224409716
2012-01-24,19253.838793638424
2012-01-25,18972.992592255596
2012-01-26,21209.812142525032
2012-01-27,19127.0552186092
2012-01-28,20493.393428599382
2012-01-29,16402.448478139962
2012-01-30,19830.99464380566
2012-01-31,19290.117427264537
2012-02-01,19657.81414979081
2012-02-02,16852.634170728103
2012-02-03,17098.677896125773
2012-02-04,21362.585202194234
2012-02-05,18723.359814336727
2012-02-06,17461.93664004031
2012-02-07,18092.080963421336
2012-02-08,17769.326379488673
2012-02-09,19330.179989864388
2012-02-10,18016.482346815872
2012-02-11,20705.44877129229
2012-02-12,16904.53221355311
2012-02-13,18004.201653039127
2012-02-14,18788.286389158297
2012-02-15,21004.59403823043
2012-02-16,16467.895642108408
2012-02-17,21820.40401010652
2012-02-18,18067.47190398527
2012-02-19,19671.68296891795
2012-02-20,16771.382524809145
2012-02-21,16492.194780947724
2012-02-22,19085.665888854495
2012-02-23,18784.83167128176
2012-02-24,16416.94010530248
2012-02-25,17059.061724995674
2012-02-26,19675.51143437607
2012-02-27,17935.709884743435
2012-02-28,19879.670097655842
2012-02-29,17980.192915729025
2012-03-01,19962.6471635514
2012-03-02,20394.196752060907
2012-03-03,19378.96393965393
2012-03-04,21178.88157077431
2012-03-05,18398.862278381537
2012-03-06,21403.909023711054
2012-03-07,19133.920081009328
2012-03-08,16865.55815275228
2012-03-09,16873.3260203764
2012-03-10,15836.124319627648
2012-03-11,17364.59545159075
2012-03-12,17420.525290428723
2012-03-13,20453.39861076203
2012-03-14,18573.266774954558
2012-03-15,16731.32513949595
2012-03-16,18755.400164873325
2012-03-17,17554.900820906543
2012-03-18,16183.656515998993
2012-03-19,16175.082791640816
2012-03-20,19115.19997281372
2012-03-21,19297.4829396766
2012-03-22,16856.31567362747
2012-03-23,21368.49276910049
2012-03-24,18169.7145983978
2012-03-25,20879.074511428327
2012-03-26,15832.141738637889
2012-03-27,20561.380923310804
2012-03-28,19122.937287258945
2012-03-29,18426.0500276263
2012-03-30,21773.843826302476
2012-03-31,18097.243476803385
2012-04-01,15821.0
2012-04-02,15904.130742690359
2012-04-03,15884.561110205597
2012-04-04,16506.167466062834
2012-04-05,16349.348767925889
2012-04-06,15973.61674805362
2012-04-07,16400.176305398498
2012-04-08,16035.826462511142
2012-04-09,16004.258434832564
2012-04-10,16003.037341082963
2012-04-11,16434.200929560535
2012-04-12,15925.177901132645
2012-04-13,15919.173631204112
2012-04-14,16303.492345187238
2012-04-15,16179.263564855979
2012-04-16,16505.98009062036
2012-04-17,16484.192086198113
2012-04-18,16453.911466044265
2012-04-19,16378.950890775177
2012-04-20,16471.950864496957
2012-04-21,15825.617137328349
2012-04-22,16116.085287126829
2012-04-23,16416.89901649872
2012-04-24,16573.70854101192
2012-04-25,16156.56243469096
